year	month	day	Taver	Tmax	Tmin	precp	labels
6413	1975	5	23	12.4	27.4	6.9	2	1975
6414	1975	5	24	7.8	12.3	4.7	2.3	1975
6415	1975	5	25	8.2	16	0.6	0	1975
6416	1975	5	26	13.3	21.6	3.8	0	1975
6417	1975	5	27	19.5	28.5	9.5	0	1975
6418	1975	5	28	22.8	29	14.1	0	1975
6419	1975	5	29	22.6	29.7	13.5	0	1975
6420	1975	5	30	21.7	31.1	12.4	0	1975
6421	1975	5	31	21	30.5	13.3	0.1	1975
6422	1975	6	1	20	27.4	12.9	0	1975
6423	1975	6	2	20.4	27.6	12.6	0	1975
6424	1975	6	3	20.3	29.6	11.4	0	1975
6425	1975	6	4	22.4	30.9	13.6	0	1975
6426	1975	6	5	22.7	30.8	12	0	1975
6427	1975	6	6	18.6	29	13.5	0.1	1975
6428	1975	6	7	13.7	20.5	9.1	5.9	1975
6429	1975	6	8	10.6	17.4	6.3	0.1	1975
6430	1975	6	9	10.5	17.7	4	0.1	1975
6431	1975	6	10	19.6	27.2	12.3	0.1	1975
6432	1975	6	11	16.1	23.4	10.6	0.7	1975
6433	1975	6	12	15.5	22.8	7.7	0	1975
6434	1975	6	13	19.3	28.6	8.3	0	1975
6435	1975	6	14	23.5	31.4	14.2	0	1975
6436	1975	6	15	24.5	32.3	18	0	1975
6437	1975	6	16	26.7	34.3	15.9	0	1975
6438	1975	6	17	25.1	31.5	15.8	0.3	1975
6439	1975	6	18	22.9	28.8	16	0	1975
6440	1975	6	19	21	28.4	15	2.6	1975
6441	1975	6	20	21.1	26.2	15.9	0.2	1975
6442	1975	6	21	20	27.6	12.1	0	1975
6443	1975	6	22	22.6	30.8	15.5	0.3	1975
6444	1975	6	23	15.7	26.3	11.6	1.2	1975
6445	1975	6	24	16	21.7	10.9	0	1975
6446	1975	6	25	17.7	24.8	9	0	1975
6447	1975	6	26	19.1	27.3	12.5	0	1975
6448	1975	6	27	16.6	22.7	13.4	3.9	1975
6449	1975	6	28	17.8	24.5	12.6	0	1975
6450	1975	6	29	18	24.8	14.1	8.1	1975
6451	1975	6	30	20.4	26.5	13.5	0	1975
6452	1975	7	1	23	29.7	14	0	1975
6453	1975	7	2	23.5	30.4	16.4	0	1975
6454	1975	7	3	22.4	30.9	16.3	2.1	1975
6455	1975	7	4	18.5	25.4	14.2	0.1	1975
6456	1975	7	5	20.5	28.6	13.6	0.8	1975
6457	1975	7	6	24.2	31.2	15.4	0	1975
6458	1975	7	7	24.5	32.5	14.7	0	1975
6459	1975	7	8	25.9	34.2	16.7	0	1975
6460	1975	7	9	27.3	35.7	15.9	0	1975
6461	1975	7	10	26.4	35.7	16.8	0	1975
6462	1975	7	11	25.6	32.7	16.6	0	1975
6463	1975	7	12	23.8	32.2	16.9	0	1975
6464	1975	7	13	24.8	33.2	18.3	0.1	1975
6465	1975	7	14	20.3	27.7	13.3	0	1975
6466	1975	7	15	19	26.8	9.6	0	1975
6467	1975	7	16	20	27.4	14.4	0	1975
6468	1975	7	17	22	28.7	14.7	0	1975
6469	1975	7	18	21.6	29.5	13.4	0	1975
6470	1975	7	19	22.4	30.4	13.9	0	1975
6471	1975	7	20	23.6	31.4	14.9	0	1975
6472	1975	7	21	25.9	33	18.3	0	1975
6473	1975	7	22	25.4	35	16.9	0.2	1975
6474	1975	7	23	26.2	35.2	17.8	0	1975
6475	1975	7	24	25.2	34.2	17.5	0.1	1975
6476	1975	7	25	23.3	32	17.4	0.1	1975
6477	1975	7	26	22	30	14.8	0	1975
6478	1975	7	27	22.3	29.4	14.9	0	1975
6479	1975	7	28	24	32.3	15.6	0	1975
6480	1975	7	29	21.7	31.4	16.6	0.6	1975
6481	1975	7	30	21	27.4	14.8	4.9	1975
6482	1975	7	31	20	26.6	13.9	2.3	1975
6483	1975	8	1	20.1	27.4	13	0	1975
6484	1975	8	2	20.4	27.4	13.9	0.1	1975
6485	1975	8	3	22.2	29.4	15.7	0.9	1975
6486	1975	8	4	18.6	28.9	13.8	3.5	1975
6487	1975	8	5	18.1	25.4	10.9	0	1975
6488	1975	8	6	18.6	25.2	12.6	0.1	1975
6489	1975	8	7	17.8	24.2	12	0.1	1975
6490	1975	8	8	16.7	21.9	11	0.1	1975
6491	1975	8	9	18.1	25	10.2	0.1	1975
6492	1975	8	10	17.5	24.4	12.9	1.3	1975
6493	1975	8	11	19.6	28	10.6	0	1975
6494	1975	8	12	22.8	31.5	13.5	0	1975
6495	1975	8	13	26.2	35.2	19.3	0	1975
6496	1975	8	14	25.8	32.6	19.8	0	1975
6497	1975	8	15	21.3	27.7	13.8	0.1	1975
6498	1975	8	16	20.6	30.2	10.4	0	1975
6499	1975	8	17	25.4	35.2	13.7	0	1975
6500	1975	8	18	21.3	32	19.2	0.7	1975
6501	1975	8	19	18.5	23.4	13	0.3	1975
6502	1975	8	20	17.5	25.8	9.1	0	1975
6503	1975	8	21	18.8	26.7	11.4	0	1975
6504	1975	8	22	19.9	27	11	0	1975
6505	1975	8	23	16.7	24.1	10.7	0	1975
6506	1975	8	24	14.2	23	6.4	0	1975
6507	1975	8	25	18.5	27.4	6.5	0	1975
6508	1975	8	26	22.6	29.4	13	0	1975
6509	1975	8	27	19.9	27.9	13.4	0	1975
6510	1975	8	28	17.7	27.6	8.9	0	1975
6511	1975	8	29	18	27.7	10.3	0	1975
6512	1975	8	30	20	27.8	10.7	0	1975
6513	1975	8	31	20.2	29.7	12.2	0	1975
6514	1975	9	1	18.3	26.3	10.9	0	1975
6515	1975	9	2	17.8	26	10.2	0	1975
6516	1975	9	3	18.7	25.4	12.2	0.1	1975
6517	1975	9	4	14.6	21.8	7	0	1975
6518	1975	9	5	18.1	26.4	7.5	0	1975
6519	1975	9	6	16.5	24.2	12.4	1.3	1975
6520	1975	9	7	11.2	16	7.2	0.1	1975
6521	1975	9	8	12.1	18.3	6.4	0	1975
6522	1975	9	9	12.6	20.9	4.3	0	1975
6523	1975	9	10	15.6	25	6.4	0	1975
6524	1975	9	11	16.4	26.2	7.3	0	1975
6525	1975	9	12	16.8	27	8.5	0	1975
6526	1975	9	13	18	27.1	9.9	0	1975
6527	1975	9	14	15.6	22.5	9.5	0.1	1975
6528	1975	9	15	14.1	21.1	6.4	0	1975
6529	1975	9	16	12.9	18.9	8	0	1975
6530	1975	9	17	10.3	17.1	4.4	0	1975
6531	1975	9	18	11.3	19.1	3.3	0	1975
6532	1975	9	19	12	20.2	6.3	0	1975
6533	1975	9	20	12.4	20.6	7	0.5	1975
6534	1975	9	21	8.7	14.5	3.9	6.4	1975
6535	1975	9	22	11.6	19.4	4.6	0	1975
6536	1975	9	23	11.3	16.2	9.6	0.1	1975
6537	1975	9	24	9.2	17.7	2.4	0	1975
6538	1975	9	25	11.8	20.2	2.8	0	1975
6539	1975	9	26	15.3	22.6	9.5	0.1	1975
6540	1975	9	27	13.5	22.7	7.4	0	1975
6541	1975	9	28	15.1	22.7	9.3	0	1975
6542	1975	9	29	9.4	18.3	6.1	3.9	1975
6543	1975	9	30	5.3	8.9	2.5	0.1	1975
6544	1975	10	1	6.3	12	0	0	1975
6545	1975	10	2	7.3	14.6	0.5	0	1975
6546	1975	10	3	10.8	15.8	8.4	0.1	1975
6547	1975	10	4	7.7	12.1	3.7	0.2	1975
6548	1975	10	5	8.1	14.2	0.8	0.1	1975
6549	1975	10	6	9.2	17.8	2.8	0	1975
6550	1975	10	7	12.1	18.5	7.7	0.3	1975
6551	1975	10	8	12	18.4	6.8	0.1	1975
6552	1975	10	9	12.2	19.6	5	0	1975
6553	1975	10	10	12.2	16.8	7.8	0.2	1975
6554	1975	10	11	12	20	5.6	0	1975
6555	1975	10	12	12.4	20.2	6.2	0	1975
6556	1975	10	13	13.9	20.8	5.1	0	1975
6557	1975	10	14	15.9	21.7	8.2	0	1975
6558	1975	10	15	12.9	18.6	9.3	0.4	1975
6559	1975	10	16	13	20.2	5.7	0	1975
6560	1975	10	17	5.3	17.4	1.2	0.1	1975
6561	1975	10	18	-0.7	2.3	-4.3	0	1975
6562	1975	10	19	-1.4	2.4	-4.3	0	1975
6563	1975	10	20	-3.5	1.8	-6.7	0	1975
6564	1975	10	21	-3.5	3.3	-9.6	0	1975
6565	1975	10	22	-1.4	4.9	-6.2	0	1975
6566	1975	10	23	4.1	8.6	-0.7	0	1975
6567	1975	10	24	-0.4	6.7	-4.9	0	1975
6568	1975	10	25	0.9	5.4	-2.3	0.3	1975
6569	1975	10	26	-2.5	2.8	-7.9	0.6	1975
6570	1975	10	27	0.8	6.3	-2.4	0	1975
6571	1975	10	28	4.1	9.5	-0.7	0	1975
6572	1975	10	29	7	10.7	0.9	0	1975
6573	1975	10	30	8.2	13.4	5	0	1975
6574	1975	10	31	3.1	10.2	-3	0.3	1975
6575	1975	11	1	-1.2	5.5	-8.5	0	1975
6576	1975	11	2	4.8	11.2	0.1	0	1975
6577	1975	11	3	-1.2	7.1	-5.2	3.6	1975
6578	1975	11	4	-8.1	-2.7	-14.8	0	1975
6579	1975	11	5	-1.1	5.5	-9.3	0	1975
6580	1975	11	6	1.4	5.9	-2.8	0.2	1975
6581	1975	11	7	-4.7	-2.7	-6	0.3	1975
6582	1975	11	8	-6	-2.2	-7.4	0	1975
6583	1975	11	9	-9.8	-4.7	-14.2	0	1975
6584	1975	11	10	-8.4	-4.5	-12.4	0	1975
6585	1975	11	11	-6.4	-2.8	-8.2	0	1975
6586	1975	11	12	-3.5	1.7	-7.2	0.1	1975
6587	1975	11	13	-1.4	1	-3.5	0	1975
6588	1975	11	14	-3.4	0.2	-6.9	0.6	1975
6589	1975	11	15	-10	-3	-19	2.2	1975
6590	1975	11	16	-9.4	-7.7	-12.8	0.8	1975
6591	1975	11	17	-13	-8.1	-19.1	0	1975
6592	1975	11	18	-10.8	-4.7	-16	0	1975
6593	1975	11	19	-11.7	-6.2	-13.5	0	1975
6594	1975	11	20	-15.8	-9.6	-20.6	0	1975
6595	1975	11	21	-9.1	-4	-14.3	0	1975
6596	1975	11	22	-4	-0.1	-7.8	0	1975
6597	1975	11	23	-7.2	-1.3	-13.3	0	1975
6598	1975	11	24	-8.9	-3.3	-13.3	0	1975
6599	1975	11	25	-5.9	0.2	-10.3	0	1975
6600	1975	11	26	-12.8	-4.2	-14.6	0	1975
6601	1975	11	27	-12.2	-4.1	-16.6	0	1975
6602	1975	11	28	-8.1	-2.5	-12.8	0	1975
6603	1975	11	29	-6	-0.7	-10	0.1	1975
6604	1975	11	30	-14.7	-7.8	-21.3	2.1	1975
6605	1975	12	1	-15.9	-12.3	-22.5	0	1975
6606	1975	12	2	-18.2	-13.1	-22.7	0.6	1975
6607	1975	12	3	-23.1	-19.2	-27.7	0	1975
6608	1975	12	4	-21.4	-18.9	-23.1	0	1975
6609	1975	12	5	-20.1	-14.4	-26.1	0	1975
6610	1975	12	6	-15.9	-13.6	-19.5	0.2	1975
6611	1975	12	7	-21.2	-17.6	-24.7	0.4	1975
6612	1975	12	8	-22.9	-18.4	-26.7	0.1	1975
6613	1975	12	9	-22.5	-19.1	-25.8	0	1975
6614	1975	12	10	-21.4	-17.5	-23.4	0	1975
6615	1975	12	11	-17.1	-11.6	-21.5	0	1975
6616	1975	12	12	-13.6	-11.5	-16.2	0	1975
6617	1975	12	13	-12	-8.4	-15.7	0	1975
6618	1975	12	14	-11.1	-7.3	-14.1	0	1975
6619	1975	12	15	-10.8	-7.5	-12.6	0	1975
6620	1975	12	16	-15.8	-12.1	-17.3	1.2	1975
6621	1975	12	17	-16.6	-13	-19.7	0.1	1975
6622	1975	12	18	-14.9	-11.5	-19.1	0	1975
6623	1975	12	19	-13	-9.7	-16.7	0	1975
6624	1975	12	20	-8.7	-3.6	-12.8	0	1975
6625	1975	12	21	-9	-4	-11.6	0	1975
6626	1975	12	22	-10.9	-6.9	-14.2	0	1975
6627	1975	12	23	-8.5	-4.8	-11.8	0	1975
6628	1975	12	24	-4.5	-1.2	-9.8	0	1975
6629	1975	12	25	-3.1	0.3	-5.5	2.3	1975
6630	1975	12	26	-9.6	-3.7	-12.3	0	1975
6631	1975	12	27	-12.2	-8	-15.1	0.1	1975
6632	1975	12	28	-6.7	-4.5	-12.1	0	1975
6633	1975	12	29	-5	-1.8	-9.5	0	1975
6634	1975	12	30	-7.2	-4.2	-8.8	1.1	1975
6635	1975	12	31	-6.8	-4.2	-9.4	0.2	1975
6636	1976	1	1	-4.2	0.1	-9.6	0.4	1976
6637	1976	1	2	-13.4	-8.9	-17.7	0	1976
6638	1976	1	3	-12.5	-7.5	-16.2	0	1976
6639	1976	1	4	-5.5	-1.7	-13.1	0	1976
6640	1976	1	5	-9.8	-4.6	-12.7	0	1976
6641	1976	1	6	-11.1	-6.8	-14.7	0	1976
6642	1976	1	7	-13.1	-8	-17.6	0	1976
6643	1976	1	8	-7.6	-2.4	-14.1	0	1976
6644	1976	1	9	-5	-3.3	-7.6	0	1976
6645	1976	1	10	-6.3	-3.2	-9.8	0	1976
6646	1976	1	11	-8	-4.9	-10.4	0	1976
6647	1976	1	12	-8.3	-4.1	-12.2	0	1976
6648	1976	1	13	-3.3	-0.2	-6.7	0	1976
6649	1976	1	14	-8.3	-4.2	-11.4	0	1976
6650	1976	1	15	-11.5	-6.5	-15.4	0	1976
6651	1976	1	16	-11.2	-7.4	-17.2	0	1976
6652	1976	1	17	-10.3	-6.6	-12.9	0	1976
6653	1976	1	18	-11.7	-8.7	-13.9	0.1	1976
6654	1976	1	19	-10.2	-4.6	-16.6	0	1976
6655	1976	1	20	-10.5	-5.9	-14.3	0	1976
6656	1976	1	21	-9.5	-4.3	-12.5	0	1976
6657	1976	1	22	-9.1	-5.1	-13.4	0	1976
6658	1976	1	23	-6.3	-2	-9.9	0	1976
6659	1976	1	24	-9.2	-5	-14.1	0	1976
6660	1976	1	25	-9.6	-6.5	-11.9	0	1976
6661	1976	1	26	-11.6	-7.4	-16.3	0	1976
6662	1976	1	27	-13.7	-6.1	-18.2	0	1976
6663	1976	1	28	-9.8	-3.5	-14.3	0	1976
6664	1976	1	29	-8.3	-2.4	-13.5	0	1976
6665	1976	1	30	-8.1	-3	-11	0	1976
6666	1976	1	31	-8	-2.1	-12.5	0	1976
6667	1976	2	1	-9.1	-6.2	-12.3	0	1976
6668	1976	2	2	-7.8	-2.2	-12.1	0	1976
6669	1976	2	3	-6	-1.8	-10.2	0.1	1976
6670	1976	2	4	-7.5	-4.9	-9.3	0.4	1976
6671	1976	2	5	-5.7	-2.5	-7.6	0.2	1976
6672	1976	2	6	-4	-0.8	-7.2	0	1976
6673	1976	2	7	-3.9	0.5	-6.7	0.3	1976
6674	1976	2	8	-5	-3.7	-7.9	1.5	1976
6675	1976	2	9	-4.7	-3.1	-7.5	0.4	1976
6676	1976	2	10	-8.2	-2.9	-12.3	5.7	1976
6677	1976	2	11	-19.2	-11.8	-24.2	2.9	1976
6678	1976	2	12	-27.1	-19.6	-33.6	0.1	1976
6679	1976	2	13	-18.1	-12.7	-22.7	0	1976
6680	1976	2	14	-18.8	-12.8	-25.4	0	1976
6681	1976	2	15	-20	-16.5	-24.3	0.1	1976
6682	1976	2	16	-18.3	-12.7	-23.8	0	1976
6683	1976	2	17	-12.5	-7.2	-17.5	0	1976
6684	1976	2	18	-16.1	-9.2	-20.4	0.5	1976
6685	1976	2	19	-12	-6.5	-14.6	2.5	1976
6686	1976	2	20	-15.5	-12.1	-17.7	0.2	1976
6687	1976	2	21	-14.1	-10.7	-17.6	0	1976
6688	1976	2	22	-13.3	-10.4	-16.9	0.3	1976
6689	1976	2	23	-12.4	-9.7	-14.9	0.1	1976
6690	1976	2	24	-6.4	-4.1	-10.6	0	1976
6691	1976	2	25	-16.7	-4.2	-22.5	0.1	1976
6692	1976	2	26	-22	-14.7	-28.1	0.1	1976
6693	1976	2	27	-17.8	-9.7	-23.4	0	1976
6694	1976	2	28	-16.3	-8	-23.2	0	1976
6695	1976	2	29	-11.1	-4.2	-18.3	0	1976
6696	1976	3	1	-5	0.3	-11.2	0	1976
6697	1976	3	2	-4.7	0	-11.1	0	1976
6698	1976	3	3	-1.4	4.6	-10	0	1976
6699	1976	3	4	-2.6	2.3	-5.3	0.4	1976
6700	1976	3	5	-4	-1	-9.9	0.1	1976
6701	1976	3	6	-7.6	-1.1	-12.5	0.1	1976
6702	1976	3	7	-11.5	-5.8	-16.2	0.1	1976
6703	1976	3	8	-12.8	-6.1	-17.6	0.1	1976
6704	1976	3	9	-13.2	-8	-18.1	0.1	1976
6705	1976	3	10	-12.2	-5.7	-18.7	0.1	1976
6706	1976	3	11	-10.4	-4	-16.3	0.1	1976
6707	1976	3	12	-10.7	-4.7	-15.2	0.1	1976
6708	1976	3	13	-12	-6.2	-17.7	0.2	1976
6709	1976	3	14	-8.4	-2.5	-14.2	0	1976
6710	1976	3	15	-15.7	-4.8	-18.6	0.1	1976
6711	1976	3	16	-17.4	-10.1	-22.7	0.2	1976
6712	1976	3	17	-10.5	0.7	-20.2	0	1976
6713	1976	3	18	-3.6	4.2	-11.5	0	1976
6714	1976	3	19	0	6.6	-6.2	0	1976
6715	1976	3	20	-2	6.2	-10.1	0	1976
6716	1976	3	21	-0.1	7.9	-7.7	0	1976
6717	1976	3	22	1.7	9.2	-3.7	0	1976
6718	1976	3	23	-2.3	5.9	-4.8	1.2	1976
6719	1976	3	24	-4.9	-1.8	-8.2	1.2	1976
6720	1976	3	25	-4.3	1.8	-7.7	0.1	1976
6721	1976	3	26	-13.4	-4.9	-16.5	1.7	1976
6722	1976	3	27	-14.2	-9.9	-18.4	0.1	1976
6723	1976	3	28	-12.1	-6.1	-17.6	0.1	1976
6724	1976	3	29	-7.2	-2.5	-11.3	0	1976
6725	1976	3	30	-4.6	1.4	-9.8	0	1976
6726	1976	3	31	-1.6	5.3	-7.4	0	1976
6727	1976	4	1	-1.9	3.9	-6.5	0.1	1976
6728	1976	4	2	-1.1	5.8	-6.4	0	1976
6729	1976	4	3	3.1	6.8	-1.2	0.1	1976
6730	1976	4	4	2.8	8	0	0.4	1976
6731	1976	4	5	2	6.7	-1.3	0.6	1976
6732	1976	4	6	2	6.8	-2.5	0.1	1976
6733	1976	4	7	3.3	11.2	-0.9	1.3	1976
6734	1976	4	8	-0.3	5.2	-4.1	0	1976
6735	1976	4	9	-0.5	5.8	-5.3	0.1	1976
6736	1976	4	10	0.8	9	-5.5	0	1976
6737	1976	4	11	4.1	12.9	-3.3	0	1976
6738	1976	4	12	7.8	16.4	-1	0	1976
6739	1976	4	13	8.7	15.3	2.7	0	1976
6740	1976	4	14	7.8	16	1.2	0.5	1976
6741	1976	4	15	8.7	15.9	1.1	0	1976
6742	1976	4	16	7.6	15.8	1	0	1976
6743	1976	4	17	7.9	14.6	-0.1	0.1	1976
6744	1976	4	18	8.5	13.1	4.2	1	1976
6745	1976	4	19	8.4	12.6	6.4	7.1	1976
6746	1976	4	20	4.9	8.6	0.5	11.4	1976
6747	1976	4	21	6	14.1	-0.2	0	1976
6748	1976	4	22	10	16.8	4.6	0	1976
6749	1976	4	23	14.6	20.4	9.5	0	1976
6750	1976	4	24	11.5	18.9	7.5	0.1	1976
6751	1976	4	25	10.2	16	7.6	0.4	1976
6752	1976	4	26	7.5	13.5	1.5	0	1976
6753	1976	4	27	9.9	19.4	-0.5	0	1976
6754	1976	4	28	13.2	21.1	2.8	0	1976
6755	1976	4	29	15.8	20.9	10.6	0	1976
6756	1976	4	30	14.3	25.1	5.4	0	1976
6757	1976	5	1	17.4	26.6	6	0	1976
6758	1976	5	2	18.2	27	9	0	1976
6759	1976	5	3	16.6	23.4	11.3	0	1976
6760	1976	5	4	17	25.6	7.8	0	1976
6761	1976	5	5	18	27.1	10.8	0	1976
6762	1976	5	6	11.9	21.8	8.4	0.1	1976
6763	1976	5	7	8	15.8	0.6	0	1976
6764	1976	5	8	12.2	21.6	4	0	1976
6765	1976	5	9	14.8	24.2	4.4	0	1976
6766	1976	5	10	18.2	28	8	0	1976
6767	1976	5	11	20.2	29.2	11.6	0	1976
6768	1976	5	12	21.6	30.3	10.4	0	1976
6769	1976	5	13	20.9	28.7	10.6	0	1976
6770	1976	5	14	16.3	26.5	7.7	0	1976
6771	1976	5	15	16.3	24.6	12.5	0.1	1976
6772	1976	5	16	16.8	24.5	9.7	0.1	1976
6773	1976	5	17	18.1	26.4	10.4	0.1	1976
6774	1976	5	18	10.1	22.5	3.8	0	1976
6775	1976	5	19	10.1	19.6	1	0	1976
6776	1976	5	20	16.1	24.8	4.8	0	1976
6777	1976	5	21	20.6	28.1	12.3	0	1976
6778	1976	5	22	20.6	30.3	12.1	0	1976
6779	1976	5	23	22.2	28.5	16.2	0	1976
6780	1976	5	24	19.1	27.2	15.4	12.3	1976
6781	1976	5	25	15.2	22	12.8	18.7	1976
6782	1976	5	26	14.3	19	10.7	0.6	1976
6783	1976	5	27	14.9	22.4	7.3	0	1976
6784	1976	5	28	16.4	23.2	9.9	0	1976
6785	1976	5	29	15	20.7	10.3	0	1976
6786	1976	5	30	13.9	21.9	5.3	0	1976
6787	1976	5	31	17.9	25.5	10	0	1976
6788	1976	6	1	20.5	25.4	13.7	0.1	1976
6789	1976	6	2	19.2	25.8	12.7	0	1976
6790	1976	6	3	19.3	26.1	13.3	0	1976
6791	1976	6	4	18.9	26.4	13.4	0.1	1976
6792	1976	6	5	19.1	27.2	11.6	0	1976
6793	1976	6	6	21.6	29.9	12.6	0	1976
6794	1976	6	7	22.4	29	16.2	0.1	1976
6795	1976	6	8	21.8	27.4	14.1	0.1	1976
6796	1976	6	9	20.1	26	15.4	0.1	1976
6797	1976	6	10	21.5	29.7	14.6	0.1	1976
6798	1976	6	11	21	27.9	15.6	0.1	1976
6799	1976	6	12	19.5	26.9	14.7	0.3	1976
6800	1976	6	13	20.8	29.4	12.7	0.1	1976
6801	1976	6	14	23.9	32.1	15.8	0	1976
6802	1976	6	15	24.9	32.1	16.8	0	1976
6803	1976	6	16	21	26.9	17.4	0.1	1976
6804	1976	6	17	19.9	26.3	12	0	1976
6805	1976	6	18	19.6	27.7	12.5	0	1976
6806	1976	6	19	19	24.7	15.2	0.5	1976
6807	1976	6	20	21.4	26.7	16.2	0.1	1976
6808	1976	6	21	22.1	29.7	14.1	0	1976
6809	1976	6	22	22.3	29.7	13.5	0	1976
6810	1976	6	23	22.8	28.8	16.2	0	1976
6811	1976	6	24	21.6	28.6	14.3	0	1976
6812	1976	6	25	23.1	30.1	14.4	0	1976
6813	1976	6	26	23.1	31.7	13.9	0	1976
6814	1976	6	27	22.8	29	15.6	0	1976
6815	1976	6	28	20.9	30	15.8	54	1976
6816	1976	6	29	21.4	25.4	16.3	0	1976
6817	1976	6	30	19.1	25.1	12.5	0	1976
6818	1976	7	1	19.6	23.6	13.5	0.3	1976
6819	1976	7	2	19.5	27.4	12.3	0.1	1976
6820	1976	7	3	22.2	28.6	14.6	0.8	1976
6821	1976	7	4	22.8	29.4	15.2	0	1976
6822	1976	7	5	24.4	31.3	15.7	0	1976
6823	1976	7	6	20.3	30	16.2	3.9	1976
6824	1976	7	7	20.5	28.7	14.4	0	1976
6825	1976	7	8	21.6	27.4	14	0	1976
6826	1976	7	9	20.1	26.3	11.8	0	1976
6827	1976	7	10	21.5	29.2	12.6	0	1976
6828	1976	7	11	23.8	30.6	18.6	0	1976
6829	1976	7	12	22.8	30.7	13.7	0.1	1976
6830	1976	7	13	21.9	29.9	16.9	1	1976
6831	1976	7	14	19.8	26.2	13.5	0.4	1976
6832	1976	7	15	20.4	28.5	12.3	0	1976
6833	1976	7	16	23.3	30.9	15.6	0	1976
6834	1976	7	17	23.9	32.4	15.3	0.1	1976
6835	1976	7	18	22.2	28.3	17.7	0.2	1976
6836	1976	7	19	22.3	30	12.5	0	1976
6837	1976	7	20	24.1	32.3	18.5	0.1	1976
6838	1976	7	21	20.3	27	13.6	0	1976
6839	1976	7	22	20.2	26.5	12.6	0	1976
6840	1976	7	23	19.8	26.3	13.1	0	1976
6841	1976	7	24	18.7	25.8	14.1	0.9	1976
6842	1976	7	25	18.7	25.8	12.4	4.7	1976
6843	1976	7	26	17.6	25.6	13.7	1.9	1976
6844	1976	7	27	19.1	24.9	13.4	0.7	1976
6845	1976	7	28	20.2	26.7	12.2	0	1976
6846	1976	7	29	20.6	27.2	12.6	0.4	1976
6847	1976	7	30	19.5	28.1	14.2	0.7	1976
6848	1976	7	31	18.9	25	13.6	0.6	1976
6849	1976	8	1	19.1	24.4	14.3	0.6	1976
6850	1976	8	2	19.1	26.8	11.4	0	1976
6851	1976	8	3	21	28.5	13.1	0	1976
6852	1976	8	4	20.5	26.5	16.5	0.1	1976
6853	1976	8	5	17.8	25.4	12	0	1976
6854	1976	8	6	18.1	24.4	10.3	0	1976
6855	1976	8	7	19.7	26.3	12.1	0	1976
6856	1976	8	8	20.6	27.1	13.4	0.1	1976
6857	1976	8	9	18.3	25.6	11.7	0	1976
6858	1976	8	10	18	25.4	11.9	0	1976
6859	1976	8	11	20.8	27.5	14	0.1	1976
6860	1976	8	12	22.6	31.5	14.9	0	1976
6861	1976	8	13	25.9	34.5	16.1	0	1976
6862	1976	8	14	24.2	33.5	17.3	0.1	1976
6863	1976	8	15	20.4	27.4	12.5	0	1976
6864	1976	8	16	17.1	25.3	11.2	0	1976
6865	1976	8	17	16.1	22.7	9.9	3	1976
6866	1976	8	18	16.7	24.6	8.6	0	1976
6867	1976	8	19	18.3	27.2	10.7	0	1976
6868	1976	8	20	21.2	29.3	12.2	0	1976
6869	1976	8	21	22.4	31.3	11.1	0	1976
6870	1976	8	22	22.5	32	12.4	0	1976
6871	1976	8	23	21.5	29	13.3	0	1976
6872	1976	8	24	16.2	23.9	12.9	4.4	1976
6873	1976	8	25	16.5	23	11.1	0.1	1976
6874	1976	8	26	18.1	25.1	13.1	1	1976
6875	1976	8	27	19.3	25	14.5	0	1976
6876	1976	8	28	19.3	26.9	12.1	0	1976
6877	1976	8	29	18.4	22.8	13.6	4.6	1976
6878	1976	8	30	16.9	23.5	9.8	0	1976
6879	1976	8	31	21.4	33.4	13.2	0	1976
6880	1976	9	1	13.6	25.5	10	0.1	1976
6881	1976	9	2	11.3	16.1	5.7	0	1976
6882	1976	9	3	10.4	18.2	2.2	0	1976
6883	1976	9	4	13.1	23.2	4.3	0	1976
6884	1976	9	5	16.7	25	9	0	1976
6885	1976	9	6	20.7	25.8	13.3	0	1976
6886	1976	9	7	19.8	28.7	12.6	0	1976
6887	1976	9	8	20.8	26.2	13	0.1	1976
6888	1976	9	9	17.3	24.6	11.6	0	1976
6889	1976	9	10	18.2	25.2	10.6	0.3	1976
6890	1976	9	11	16.3	21.7	12.5	2.3	1976
6891	1976	9	12	14.5	20.2	9	0.4	1976
6892	1976	9	13	14.4	22.2	8.2	0	1976
6893	1976	9	14	9.8	16.3	2.9	0.9	1976
6894	1976	9	15	8.8	14.7	5.8	6.8	1976
6895	1976	9	16	9.8	17.2	2.8	0	1976
6896	1976	9	17	11.7	19.6	4.2	0	1976
6897	1976	9	18	15	23	5.9	0	1976
6898	1976	9	19	15.4	20.7	8.4	0.1	1976
6899	1976	9	20	13.9	22	5.5	0.1	1976
6900	1976	9	21	16.3	22.9	8	0	1976
6901	1976	9	22	11.9	19.4	6.7	0	1976
6902	1976	9	23	11.8	17.7	6.1	0	1976
6903	1976	9	24	12.6	20.1	5	0	1976
6904	1976	9	25	12.8	17.6	8.8	6.9	1976
6905	1976	9	26	8.7	16.4	1.4	0	1976
6906	1976	9	27	10.9	16.1	6	0.1	1976
6907	1976	9	28	12.3	19.4	5.7	0.3	1976
6908	1976	9	29	13.6	18.9	10.6	2	1976
6909	1976	9	30	11.6	16.6	8.3	10.9	1976
6910	1976	10	1	12.9	18.6	9.3	0.1	1976
